Account_Length,Vmail_Message,Day_Mins,Eve_Mins,Night_Mins,Intl_Mins,CustServ_Calls,Intl_Plan,Vmail_Plan,State,Area_Code,Phone,Churn
132,0,240.1,180.4,133.4,8,3,no,no,WA,415,369-7903,no
86,0,83.8,240.2,158.6,6.7,1,no,no,NE,408,399-6852,no
136,0,269.8,228.8,257.5,10.1,1,no,no,TX,408,335-4888,yes
121,21,126.3,209.6,192.5,10.6,1,no,yes,MS,415,344-2260,no
105,15,88.1,175.9,269.9,9.7,2,no,yes,IA,510,349-4070,no
105,34,218.5,196.7,151.1,9.9,2,no,yes,WI,415,394-6505,no
51,26,236.8,263.4,181.1,11.2,1,no,yes,MT,415,419-3612,no
64,0,124.1,192.8,162.9,6.4,3,no,no,GA,408,356-1952,no
80,30,184.2,167.5,212.8,10,0,yes,yes,MT,510,416-7866,no
56,0,222.7,277,101.8,13.6,4,no,no,ND,415,398-1759,no
120,0,149.2,193.6,248.9,11.1,1,no,no,VT,415,338-9950,no
103,0,206.5,180.2,220.6,12.2,3,no,no,SD,510,412-7278,no
164,27,159.7,168.8,244.1,9.6,3,no,yes,OH,510,347-1263,no
116,27,204.7,209.4,212.9,7,2,no,yes,OH,415,386-5684,no
121,0,213.2,120.7,244.4,7.5,1,no,no,MT,408,334-4354,no
55,0,269.6,171.7,219,8.2,1,yes,no,IL,415,398-5970,no
183,0,116.7,213.8,214.3,9.7,2,no,no,NV,415,330-3429,no
104,0,263.4,235.5,102,13,0,no,no,UT,408,418-4637,no
90,0,140.2,213.9,120,7.1,1,no,no,NH,408,393-7322,no
82,0,197.7,127.6,142.1,13.5,1,no,no,LA,415,353-5557,no
101,0,136.2,220.9,196.9,13.3,3,no,no,VT,415,411-5334,no
9,16,88.5,178.8,228.7,11.5,2,no,yes,NY,415,398-8588,no
97,0,215.3,242.4,279.8,12.1,0,no,no,CT,415,374-7285,no
94,0,269.2,193.8,257.6,8.9,3,no,no,KS,408,379-7215,yes
127,25,203.8,267.1,225.1,7.3,0,no,yes,MI,510,357-7875,no
125,34,268.4,222.2,117.6,10.3,0,no,yes,SD,510,393-9677,no
140,0,159.1,269.8,220.4,10.3,1,no,no,ME,415,345-9598,no
90,0,114.4,127.7,253.1,10.1,2,no,no,MD,415,353-3203,no
67,0,138.9,208.9,232.4,9.2,2,no,no,VA,415,330-7486,no
113,0,186,237.4,148.1,12.2,1,no,no,NJ,415,397-6425,no
121,26,170.4,254.5,219.6,15.1,0,no,yes,TN,510,338-1815,no
93,0,164.5,230.9,149.9,9.9,4,no,no,DC,408,406-5023,no
121,0,168.6,168.6,95.3,12.3,1,no,no,DC,408,368-2458,no
53,0,261.2,250.8,176,9.8,0,no,no,OR,408,400-8375,yes
75,0,190.5,178.4,162.4,13.1,1,no,no,RI,415,387-8201,no
132,0,181.1,314.4,246.7,4.2,2,no,no,AK,510,346-4360,no
162,0,177.1,114.7,153.6,6.5,3,no,no,WI,408,412-8811,no
140,0,160.5,240.5,233.5,11.3,1,no,no,IN,415,413-3990,no
91,0,134.7,295.3,195.5,6.6,2,no,no,MI,408,345-2448,no
73,28,198.2,139.1,199.1,8.8,2,no,yes,ID,510,394-4512,no
95,0,228.9,255.7,208,10.1,4,yes,no,NH,408,400-8538,yes
145,0,241.7,135.8,277.6,13.1,0,no,no,MN,408,412-8769,no
100,0,131.1,176.2,89.7,4.3,1,no,no,AZ,415,390-1552,no
122,0,234.1,200.2,237.4,13.1,2,no,no,MN,415,389-2477,no
109,0,200.1,300.9,236,11.9,0,no,no,MO,415,389-4695,no
82,0,154,94.4,287.6,10.1,1,no,no,AL,408,406-8037,no
65,23,224.2,189.6,222.8,9.8,0,no,yes,PA,415,382-9138,no
52,0,148.3,181.6,155.6,8.3,3,no,no,AK,510,414-7942,no
136,24,174.6,176.6,214.4,8.8,2,no,yes,MS,415,348-7071,no
75,0,138.5,153.2,215.6,11.1,1,no,no,IA,415,404-2942,no
146,0,109,265.8,228.3,12.6,1,no,no,WY,408,348-3581,no
105,0,162.3,212.5,214.7,11.1,4,no,no,NE,408,327-6764,no
48,0,210.8,189.6,157.6,16.4,2,no,no,ND,415,405-2831,no
45,0,142.4,318.7,224.1,11.1,1,no,no,CT,415,416-4351,no
106,37,223.5,235.1,140.1,10.6,2,no,yes,NC,415,419-3196,no
33,0,182.5,232.1,149.2,7.5,2,no,no,CT,510,411-6211,no
68,0,219.6,141.1,205.7,10.8,2,no,no,ND,408,391-8369,no
106,0,193.6,238.2,176.4,12.9,0,no,no,WA,408,416-4464,no
141,0,192.4,156.9,175.8,11,0,no,no,NV,415,347-1814,no
98,0,236.2,189.4,153.6,13.3,0,no,no,CO,408,386-7337,no
94,28,233.2,113.3,118,16.1,0,no,yes,KS,510,375-8505,no
65,0,158.8,188.5,189.3,9.8,2,no,no,CO,510,407-5056,no
85,0,126.1,274.7,184.4,9.8,1,no,no,MO,415,367-8924,no
71,0,290.4,253.9,263.3,10.1,3,no,no,MA,510,419-5171,yes
112,30,60.6,165.9,132.8,13.3,0,no,yes,NY,408,396-7687,no
110,0,148.4,193.8,206,6.9,0,no,no,AK,415,394-4548,no
111,0,246.5,216.3,179.6,12.7,2,no,no,WI,415,382-6438,no
74,0,298.1,201.3,214.7,9.7,2,no,no,NH,408,413-2194,yes
105,0,119.3,185.1,157,10.9,2,no,no,TN,510,366-2622,no
40,0,242.5,232.9,154,9.6,0,no,no,NY,408,416-7591,no
128,18,222.1,160.6,218.8,13.6,0,yes,yes,GA,408,355-2634,yes
123,0,236.2,273.9,227,10.1,2,no,no,MN,408,422-5350,yes
122,0,144.2,212.2,169.3,9.5,0,no,no,MI,510,329-2388,no
114,19,154.6,241.6,160,12.6,3,no,yes,ID,408,381-5273,no
102,25,137.4,176.7,188.2,10.2,2,no,yes,CT,415,421-6694,no
126,0,103.7,127,329.3,14.4,0,no,no,NC,415,342-1702,no
150,0,136.6,209.4,161.1,12.2,4,no,no,LA,415,381-4029,yes
60,0,289.8,255.6,242.8,11.7,2,no,no,NJ,408,335-2967,yes
123,0,260.9,168.5,178.3,13.3,3,no,no,TX,408,416-6594,no
138,0,196.2,176.5,232.4,15.2,0,yes,no,CA,510,388-6026,yes
29,0,195.6,126.4,148.6,14.2,1,no,no,MD,510,367-1024,no
111,0,222.2,162.5,184.9,11.9,4,no,no,WY,415,386-7118,no
37,0,172.9,183,226.4,9.8,0,yes,no,TX,510,346-2020,yes
111,0,249.8,242.4,231.8,11.6,0,no,no,CA,408,329-9067,yes
81,0,154.5,216.2,229.8,13.7,1,no,no,UT,510,329-6144,no
46,0,90.4,276.2,146.5,12.7,1,no,no,WA,510,332-1502,no
69,27,268.8,246.6,271.9,16.4,0,no,yes,MS,510,342-8320,no
125,0,106.1,157.6,192.5,8.1,1,no,no,OH,408,411-5748,no
43,0,27,160.9,279.5,10.7,3,no,no,KS,415,381-9367,no
127,27,140.1,223.4,257.9,3.8,1,no,yes,RI,415,400-1280,no
94,0,245,180.4,262.9,9.7,1,no,no,IN,510,360-5794,no
46,0,196.7,205.9,216.6,11.2,3,no,no,VT,408,373-3538,no
73,26,131.2,106.5,221.7,10.2,2,no,yes,MT,408,394-9942,no
146,23,149.6,239.8,293.5,7.4,2,no,yes,CT,408,380-3329,no
93,0,239.8,251.8,168.6,10.9,1,no,no,NM,415,334-7618,no
52,31,142.1,193,253.4,11,1,no,yes,OH,408,327-9289,no
202,0,115.4,178.7,185.7,6,3,no,no,GA,510,351-2589,no
129,31,193,224.8,197.6,10.3,2,no,yes,MN,510,368-6892,no
94,0,206.1,224.6,256.7,13,1,no,no,CT,415,337-9303,no
100,0,160.3,221.3,150.4,11.2,0,no,no,AL,415,377-5258,no
43,0,199.9,288.4,180.6,11.3,1,no,no,WV,415,348-5767,no
130,0,213.1,206.2,163.4,8.9,0,no,no,NH,415,373-3549,no
124,0,178.3,235,239.7,10.9,3,no,no,WY,415,422-8344,no
92,0,252.3,207,284.6,12,3,yes,no,VA,510,411-2958,yes
48,0,197.7,136.7,244.4,13.2,4,no,no,VT,415,384-2908,no
98,29,111.1,217.9,248.1,6.6,2,no,yes,OH,510,347-6393,no
100,0,96.5,210.2,146.4,12.5,1,no,no,MT,415,385-7148,yes
79,0,156.9,122.2,189.1,11.3,3,no,no,MA,415,419-2767,no
164,0,123.3,170,165.9,12.7,1,no,no,VA,415,375-1746,no
105,0,193.7,183.2,293.7,10.8,1,no,no,NM,415,362-7870,no
89,0,206.9,167.7,155.7,10.9,0,yes,no,AR,408,410-3725,no
126,0,249.8,261.9,166.8,12.7,3,no,no,NE,415,387-1535,yes
96,0,144,224.7,227.7,10,1,no,no,WY,408,329-2045,no
120,33,299.5,163.4,146.7,11.6,0,no,yes,IA,415,341-6743,no
212,0,226,304.6,181.2,12.6,2,no,no,SC,415,336-8343,yes
72,0,137.6,143.5,273.7,9.6,2,no,no,NC,415,368-5758,no
155,26,211.7,139.2,146.7,11.1,1,yes,yes,HI,415,346-8362,no
89,0,89.7,179.8,145.7,9.5,2,no,no,UT,415,345-9690,no
126,0,197.6,246.5,285.3,12.5,2,yes,no,WY,408,339-9798,no
172,0,270,256.6,168.5,12,2,no,no,AL,408,359-5731,yes
75,0,224.7,192,212.2,11.3,3,no,no,VA,415,373-2091,no
143,0,194.3,123.6,229.5,10.2,2,no,no,WI,510,367-3439,no
166,0,47.7,264.4,235.2,13.2,0,yes,no,FL,510,367-1681,yes
132,0,190.1,182.2,279.8,13,1,no,no,KS,415,420-9973,no
94,0,89.5,339.9,172.9,7.9,1,yes,no,NV,408,351-4025,yes
99,0,182.6,154.5,196,12.1,0,no,no,NY,415,393-5897,no
136,35,205.5,298.5,214.2,6.9,1,no,yes,VA,415,384-7216,no
119,0,231.5,266.9,211,7.4,1,no,no,KS,415,384-4595,no
115,0,251.3,252.5,118.3,9.9,3,yes,no,NC,510,329-9667,yes
160,0,171.2,243.5,178.2,13,2,no,no,MO,415,347-5063,no
166,0,197.9,251,138.3,11.2,2,no,no,ND,510,345-8433,no
120,0,134.8,204.1,238.4,6.7,1,no,no,CA,510,339-7602,no
173,0,191.4,168.5,109.3,10.3,1,no,no,WV,415,332-1109,no
156,0,174.5,197.4,238.5,10.6,0,no,no,IL,415,343-3296,no
70,0,177.4,226.2,254.1,10.9,0,no,no,NY,415,366-2536,no
41,0,182.1,211.5,207.4,6.8,1,no,no,NV,510,355-2293,no
132,0,222.4,165.4,208.4,11.2,0,no,no,AL,408,350-9318,no
47,0,47.8,178.9,152.6,13.3,0,yes,no,KS,510,418-5300,yes
160,0,121.8,89.3,150.7,10.3,1,no,no,ND,510,395-2626,no
180,0,143.5,189.3,174.9,8.8,3,no,no,OK,415,402-7372,no
93,0,164.9,210.4,229.4,7.8,2,no,no,UT,415,337-9710,no
109,0,193.6,148.7,282.5,13.1,2,no,no,OH,415,363-4967,no
80,0,101.1,263.2,137.7,7.3,0,no,no,WY,510,400-5389,no
54,24,92.3,193.1,99.3,11.6,2,no,yes,NM,415,416-9162,no
121,0,168.9,123.9,266.3,2.9,2,no,no,AL,415,414-6541,no
157,29,219.2,206,192.4,15,1,no,yes,DC,510,392-6647,no
170,37,178.1,242.8,243,13,0,no,yes,ID,510,343-2465,no
138,0,146.5,284.5,176,14,3,no,no,AR,510,338-9171,no
92,31,172.3,266.2,228.2,11.8,1,no,yes,ID,415,405-4606,no
126,0,190.9,149.7,191.4,13,1,no,no,TX,415,386-9711,no
41,0,232.1,327.1,226.5,10.9,3,no,no,NM,415,327-8495,yes
167,0,169.2,173.3,216.5,12.4,4,no,no,WA,415,416-5660,yes
91,0,123.8,319,237.6,7.3,2,no,no,UT,510,370-3032,no
127,0,96,177,162.2,9.7,3,no,no,RI,510,331-8462,no
88,27,93.4,252,189,10.9,1,no,yes,NC,408,414-4037,no
113,0,90.6,170.6,137.4,5.4,1,no,no,RI,415,415-2865,no
78,0,152.9,256.6,173.6,5.3,2,no,no,NY,510,362-2353,no
123,0,257.9,211.6,189.3,9.4,2,no,no,TX,408,329-5114,no
136,29,85.2,230.4,243.6,9,2,yes,yes,DE,408,351-1389,no
68,34,160,184.5,208.3,6.1,1,no,yes,MS,415,375-3668,no
132,10,182.9,292.4,142.3,11.5,0,no,yes,OH,415,375-5414,no
133,0,216.2,222.2,192,3.1,2,no,no,LA,415,360-7079,no
127,0,261.7,181.8,100.9,3.3,0,no,no,FL,415,344-9302,no
110,0,241.2,174.3,245.3,8.5,2,no,no,WA,415,418-1775,no
121,0,177.2,123.5,213.2,8.4,1,no,no,WV,510,401-2468,no
116,0,89.5,180.8,193.1,14,2,no,no,NY,510,346-4984,no
112,16,200.3,197.8,151.1,10.4,1,yes,yes,NE,415,351-2928,no
97,0,145,294.3,239.8,11,4,yes,no,PA,510,365-7774,yes
43,0,159.5,119.7,173.9,6.8,2,no,no,MS,510,358-3691,no
110,0,151.8,138,233.5,11.2,3,no,no,IN,415,364-9059,no
67,0,176.2,236,152.5,10.6,1,no,no,VA,408,356-7208,no
166,0,152.1,121,198,9.8,0,no,no,MN,408,333-5551,no
129,0,161.3,220.6,224.7,9.6,1,no,no,DE,408,362-6528,no
103,0,171.7,144.5,157.9,6.8,3,yes,no,OR,510,394-2560,no
71,0,278.9,190.2,255.2,11.7,0,no,no,UT,415,367-3220,yes
112,27,213,226.2,189.8,11.1,4,no,yes,CT,415,418-5708,no
8,36,242.9,170.9,177.3,4.8,1,no,yes,AL,415,421-2245,no
98,0,217.2,303.4,197.1,12.4,0,no,no,TX,415,406-2242,yes
90,0,175.9,285.2,150.8,13,1,no,no,CT,415,347-6994,no
13,0,303.2,170.5,227.6,11.5,0,no,no,MS,415,413-7468,yes
58,0,238.9,187.2,181.1,11.8,2,no,no,AR,415,389-6082,no
137,22,189.6,179,179.6,11.4,2,no,yes,CA,415,415-3689,no
116,0,133.3,247.8,219,11.3,5,no,no,MI,408,379-2503,yes
94,28,92.7,127.8,225.6,9.9,3,no,yes,WV,415,396-1106,no
87,0,177.2,248.9,200.8,8.6,3,no,no,DE,415,379-4372,no
120,0,184.5,209,169.7,10.2,2,no,no,FL,415,336-3738,no
97,24,176.1,159.4,269.1,12.1,0,no,yes,AK,415,380-2600,no
134,0,204.7,143.1,165.8,11,6,no,no,ID,415,345-4473,no
68,0,143.6,134.3,215.6,15.5,2,no,no,OH,510,380-9990,no
93,0,179.3,188.8,253.2,12.1,1,no,no,NH,408,411-1045,no
120,0,137.3,212.2,152.7,10.5,1,no,no,MA,415,413-5306,no
41,0,237.8,223.5,217.4,10.2,2,no,no,SC,408,417-6906,no
80,0,203.7,216.4,154.2,7.6,2,no,no,OR,510,331-4807,no
83,25,191.3,250.7,249.4,17.6,2,no,yes,OH,415,376-5375,no
109,0,209.1,205,119.4,7.8,2,yes,no,NC,510,361-9839,no
66,33,88.8,109.6,172.7,7.1,3,no,yes,KY,510,348-8679,no
104,0,97.2,155.6,261.6,12.4,0,no,no,ID,510,403-6565,no
89,0,137.9,192.6,255.7,11,1,no,no,WA,510,346-5287,no
127,0,224.3,185.7,159.4,10,2,no,no,WV,510,413-6769,no
117,13,207.6,152.7,232.8,9.7,1,no,yes,RI,408,370-5042,no
128,0,268.1,120.5,220.8,14.4,2,no,no,KS,510,397-9486,no
88,0,166.7,179.3,242.7,6.8,4,no,no,NV,415,364-3286,yes
61,0,267.1,180.4,230.6,17.3,1,no,no,NE,408,420-8897,yes
22,0,181.8,198.6,206.6,9.3,2,no,no,FL,415,378-9506,no
78,0,147.1,199.7,160.7,13.7,0,no,no,WY,415,399-6259,no
56,29,37.7,144.1,226.6,4.9,1,no,yes,WA,415,335-5806,no
192,0,185,224.9,212.4,11.4,2,no,no,CO,415,401-6392,no
70,0,156.4,171,196.1,8.6,2,no,no,WI,415,379-9859,no
148,0,239.3,195.7,232.6,10.9,1,no,no,KS,510,415-4051,no
65,29,215.5,161.9,128.3,8.8,2,no,yes,RI,415,368-5612,no
119,0,134.9,211.5,188.5,11.3,1,no,no,MT,510,374-5301,no
80,0,194.8,209.9,194.1,12.8,0,no,no,CO,415,406-5710,no
152,20,239.1,209.1,268.2,13.3,5,no,yes,CT,408,354-7077,no
113,0,92.6,177.6,159.8,14.4,3,no,no,FL,510,343-3340,no
75,0,209.4,211.5,291.2,7.2,1,no,no,VT,510,377-8267,no
80,0,197.6,164.5,94,6.4,1,no,no,OH,415,382-2453,no
148,0,17.6,161.7,203.1,10.6,1,no,no,NH,408,333-7449,no
63,0,62.9,202.9,259,8.9,1,yes,no,RI,415,366-4287,no
97,28,202.3,69.2,257.6,6.7,1,no,yes,FL,415,415-2285,no
166,0,136.1,181.4,131.4,11.3,0,no,no,MD,415,381-1328,no
94,0,207,167.4,238.2,2.6,1,no,no,WY,408,344-4022,no
85,33,207.9,233.5,221.3,13.5,1,no,yes,FL,408,415-6601,no
80,0,276.5,195.6,210.3,7.2,1,yes,no,TN,415,351-7309,yes
210,31,313.8,147.7,192.7,10.1,3,no,yes,NC,415,363-7802,no
88,25,288.5,203.4,228.4,13,1,yes,yes,IN,415,408-4870,no
100,0,210.9,329.3,127.1,9.4,4,no,no,IA,408,378-9478,no
154,35,64.9,184.1,151.6,14.6,1,no,yes,WV,408,401-4778,no
32,26,243.5,236.8,173.3,9,1,no,yes,UT,510,370-9563,no
18,0,197,203.7,202,8.7,3,no,no,GA,408,394-6382,no
126,31,278,253.2,223.2,8.7,0,no,yes,AK,415,333-5295,no
144,37,219.9,222.1,118.5,10,1,no,yes,UT,510,370-2451,no
29,0,313.2,216.3,218.4,12.8,2,no,no,MS,510,401-6982,yes
86,16,145.7,191,215.5,11.3,0,no,yes,AR,408,329-8115,no
138,37,75.8,173.6,162.6,8.2,0,no,yes,AK,415,340-3409,no
146,0,195.9,228.6,303.5,12.2,3,no,no,AK,415,397-5911,no
175,0,132,231.2,313.4,8.7,1,no,no,ME,415,415-6127,no
74,0,124,262.1,268.2,11.7,2,no,no,WV,510,392-6073,no
48,0,171.9,159,139.5,7.6,2,no,no,CT,415,419-6564,no
74,31,249.4,209.5,180.6,9.9,4,no,yes,GA,510,340-8245,no
105,0,228.4,145.1,245.3,7.7,0,yes,no,NV,415,376-4540,no
157,0,168.6,205.1,175.8,5.9,3,no,no,VT,510,361-5936,no
217,0,123.7,248.5,269.6,13.3,0,no,no,DC,415,421-9846,no
68,0,178.7,252.3,255.7,8.4,1,no,no,TN,415,356-1582,no
80,0,113.2,185.5,237.3,9.5,1,no,no,OR,415,375-4900,no
38,25,142.4,313.7,126.6,13.4,2,no,yes,MS,415,420-8953,no
107,38,204.2,205.9,286.5,8.3,0,no,yes,NC,415,376-4035,no
140,0,149.7,212.5,245.9,12.6,3,no,no,CO,415,344-5206,no
98,0,227.1,120.5,117,4.7,5,no,no,AR,415,328-7833,yes
114,0,155.3,169.9,207,12.6,2,no,no,PA,415,417-4266,no
46,0,156.4,185.5,226.7,11.8,1,no,no,MN,408,351-6574,no
118,42,148.7,167.3,270.6,10.4,0,no,yes,NM,415,372-8925,no
37,0,271.7,155.1,199.5,6.6,3,no,no,UT,510,340-5678,no
34,0,193.7,126.9,221.2,8.8,0,no,no,NE,415,361-6814,no
98,23,245.5,292.7,184,10.8,1,yes,yes,MS,415,336-7155,no
113,0,245.3,259.9,204.3,10.7,3,no,no,NV,510,342-8167,yes
69,0,196.1,236.8,182.3,11.9,0,no,no,OR,408,375-9180,no
121,0,134.1,195.1,159.6,10.5,2,no,no,VA,415,357-7064,no
59,31,225,191.3,226.7,9.1,1,yes,yes,NJ,510,347-5354,no
59,0,189.7,115.9,220.6,7.4,0,no,no,WV,510,362-9391,no
190,0,142.9,177.9,113.3,6.6,0,no,no,OR,415,386-8984,no
109,0,175.6,238,198.4,10.2,1,no,no,KY,415,384-6372,no
136,0,92.4,219,212.6,12.9,2,no,no,MO,415,358-1329,no
86,0,92.8,159.6,148.7,8.8,1,no,no,TX,510,400-7987,no
100,27,221.7,236.1,192.7,8,0,no,yes,MN,415,327-8732,no
106,0,159.6,276.8,223.5,8.8,0,no,no,FL,510,389-6955,no
104,0,144.5,180.5,226,17,2,no,no,PA,415,396-1800,no
129,0,159.1,202.5,233.1,11.5,2,no,no,WV,415,349-4979,no
205,0,49.9,150.7,188.2,10.1,2,no,no,IN,510,361-5864,no
93,32,116.9,232.4,127.7,11,0,no,yes,OK,415,418-4658,no
123,0,150,89.8,326,11.1,3,no,no,NE,415,330-6208,no
99,0,254.4,159.3,264.4,6,1,no,no,DE,415,416-6628,no
61,33,270.7,200.7,201.7,10.9,3,no,yes,MI,415,349-5617,no
71,0,207,173.8,178.4,12.1,1,no,no,IL,415,397-8051,no
4,0,145.3,303.8,206.1,8.9,0,yes,no,UT,510,413-6346,no
148,25,230.7,233.8,215.8,13.5,3,no,yes,IL,408,395-9270,no
141,0,151.5,242.2,304.2,10.8,1,no,no,WA,415,401-7575,no
56,0,146.1,196.2,310.1,9.2,0,no,no,NM,408,332-5964,no
160,0,256,187.4,119.1,11.5,3,no,no,MD,415,348-3338,no
43,35,200.2,244.4,207.2,11.6,3,no,yes,VA,408,387-5411,no
42,0,150.7,246.7,103.8,7,2,no,no,MT,415,378-7872,no
135,0,186,66,213.1,12.9,1,yes,no,CT,415,389-6037,no
106,0,212.9,187,128.1,6.3,3,no,no,AL,415,349-3732,no
106,0,194.8,213.4,190.8,11.5,0,no,no,WV,510,347-9738,no
83,30,272.5,253,180.8,8.7,3,no,yes,MO,415,380-6074,no
110,0,135.1,205.2,166.3,11.7,1,no,no,ND,415,338-4307,no
153,0,154.6,263,367.7,15.5,1,no,no,AR,408,339-3636,no
109,35,230.5,265.8,269.7,10.6,5,no,yes,GA,510,328-9315,no
31,0,165.4,203.7,201.7,8.2,1,no,no,FL,510,402-3634,no
124,0,143.3,230.7,214.3,7.8,4,no,no,LA,510,348-4316,yes
110,0,271.1,237,239.9,9.8,2,no,no,UT,415,375-3826,yes
124,0,253.5,117.9,248.5,14,0,no,no,AZ,415,360-1406,no
82,0,167.1,131.8,187.4,9.4,6,no,no,NY,415,356-5475,yes
122,0,168.3,87.6,247.2,8.4,1,no,no,KY,415,363-9969,no
137,0,104.7,249.8,192.3,8.9,1,no,no,AL,415,350-4367,no
69,0,135.4,238.1,195.6,10.6,1,no,no,IN,510,348-1592,no
46,34,191.4,361.8,147.5,7.2,1,no,yes,IN,415,368-9751,no
103,0,158.7,198.4,181.1,10.5,1,no,no,FL,415,380-6413,no
16,0,144.8,164.9,231.5,8.2,2,no,no,NM,510,367-9259,no
119,0,98.8,146.9,190.7,10,3,no,no,AL,415,404-8765,no
124,0,157.8,203.2,168.7,10,3,yes,no,MN,510,371-6284,yes
122,37,163,312.8,200,11.6,1,no,yes,NY,415,403-9468,no
139,0,181.6,335.7,149.8,8.3,4,no,no,MD,415,335-3133,no
67,0,129,188,235,11.2,2,no,no,KS,510,366-4426,no
84,0,86,260.7,98.6,8.9,1,no,no,WV,408,354-4752,no
101,17,193.9,189.8,196.3,12.6,0,no,yes,ID,510,406-4768,no
40,0,109.4,244.7,276.9,7.1,0,no,no,LA,510,367-9257,no
61,0,188.9,153.6,213.3,10.2,2,no,no,MI,415,342-8348,no
120,0,179.9,170,190.6,13.8,1,yes,no,TN,408,410-7611,yes
95,0,183.4,281.3,105.2,8.2,1,no,no,CA,415,341-3270,no
98,0,288.1,137.9,206.5,0,0,no,no,FL,408,416-7452,no
114,0,169.2,149.9,196.9,4.6,2,no,no,LA,415,356-8982,no
68,29,195.5,171.6,204,13.5,1,yes,yes,IL,415,340-6908,yes
149,20,264.4,219.6,200.4,11.3,2,no,yes,AL,415,348-6659,no
22,0,207.7,210.6,238.2,9.6,0,no,no,CT,408,345-2401,no
176,0,169.5,112.9,56.6,8.7,0,no,no,PA,415,422-5264,no
152,0,141.5,263,207.1,3.4,2,no,no,TX,415,422-1799,no
118,0,154.8,244,159.6,12.8,0,no,no,VA,408,404-2877,no
101,0,133.5,219.6,210,11.7,1,yes,no,MO,415,417-7913,no
102,0,273.2,211.1,203.7,13.1,2,no,no,MT,408,399-2457,yes
118,0,224.6,225.9,269,12.5,2,no,no,ND,408,419-3427,no
105,0,273.8,289.7,269.1,5.8,2,no,no,FL,415,358-2490,yes
153,0,159.5,275.5,176.7,10.1,1,no,no,WI,510,349-3112,yes
71,0,104,197,110.1,14.6,0,no,no,KY,415,414-5422,no
71,31,115.4,217.4,239.9,13.1,1,no,yes,MD,415,386-3766,no
68,0,222.1,199.4,162.4,9.4,2,no,no,IN,415,386-9724,no
66,0,116.4,95.6,181.5,10.5,3,no,no,MA,415,416-7393,no
101,0,217.7,231.7,185.3,0,3,no,no,ND,415,395-1380,no
116,0,129.4,157.3,215.5,13.3,0,no,no,VT,415,408-4911,no
54,33,161.8,273,153.9,13.7,0,no,yes,CT,415,387-4064,no
112,29,198.8,238.6,289.5,11.5,1,no,yes,VA,408,380-5667,no
122,45,147.8,147.4,203.5,14,1,no,yes,MS,408,402-8930,no
74,0,262.3,198.9,165.9,6.6,3,no,no,AK,415,336-6533,no
90,0,246.4,160.3,170.9,7.6,1,no,no,WY,415,359-9992,no
112,0,174.3,140.2,215.4,9,4,no,no,NY,415,391-1737,yes
85,0,183.4,168.8,199.7,9.9,4,no,no,NC,510,404-2871,no
100,0,191.9,200.9,271.9,18.2,1,no,no,IL,415,420-6121,no
114,0,187.8,154.6,213.9,10.1,2,no,no,OH,415,369-4012,no
83,0,259.7,152.7,224.7,10.2,0,no,no,RI,510,357-2294,no
157,0,180.4,194,227.3,8.4,0,yes,no,WY,415,348-9938,no
51,0,51.8,230.2,227.5,10.4,2,no,no,OR,510,394-3023,no
42,0,303.9,232.2,147.1,5.8,1,no,no,NV,415,352-5466,yes
101,36,123.7,172.6,280.5,8.8,1,no,yes,ND,415,364-5510,yes
112,0,206.2,164.5,140.3,12.6,3,no,no,OR,510,396-6462,no
56,0,164.3,233.7,187.3,11.8,2,no,no,ND,510,384-5335,no
53,0,228.6,132.8,227.2,10.1,9,no,no,NJ,408,416-6886,yes
64,22,200.4,131.1,230.7,7.6,1,no,yes,WV,415,357-2748,no
123,0,154.3,183,54,10.9,0,no,no,VA,408,386-7976,no
68,30,122.9,233.5,199.5,9.6,2,no,yes,ID,510,403-9199,no
40,0,220.8,265.7,212.8,6.4,0,yes,no,CT,510,361-1900,no
132,0,214.6,251.7,240.8,13.9,0,no,no,NM,408,405-3848,no
120,0,202,184.3,176,7.4,2,yes,no,CT,408,344-1136,yes
108,32,209.5,109.6,189.7,9.1,6,no,yes,MI,408,378-6276,yes
161,0,297.9,238.1,240.5,8.9,1,no,no,SC,510,343-2592,yes
130,0,212.8,189.8,170.1,10.6,0,no,no,SC,415,396-4410,yes
122,0,145.6,284.7,228.2,12.2,0,no,no,NY,510,397-3943,no
130,19,152.9,213.2,205.3,10.8,2,no,yes,MT,408,347-3821,no
90,0,125.4,269.1,238.6,11,1,no,no,WY,510,400-8069,no
139,25,138.3,80.6,163.7,8.3,0,no,yes,NE,415,346-5349,no
57,0,189.3,174.9,221.9,11.2,3,no,no,IN,415,345-5089,no
128,0,199.3,194.8,298.2,14.3,4,no,no,CO,510,410-4613,no
127,0,247.5,108.5,232,10.6,2,yes,no,WY,510,356-4706,no
107,0,294.9,192.8,148.1,13.2,1,no,no,MD,415,347-3406,yes
177,0,175.4,155.3,179.4,11.5,1,no,no,OK,408,333-9133,no
121,0,179.4,143,116.3,11.2,1,no,no,SD,415,392-2459,no
99,39,126.8,293.6,174.1,8.4,0,yes,yes,SC,510,401-3685,no
126,0,239.7,281.7,183.5,11.4,1,yes,no,NY,415,352-7752,yes
77,33,143,212.2,104.9,15.3,5,no,yes,NY,415,388-9285,yes
21,0,91.9,198.4,171.7,13,2,no,no,WV,415,332-5582,no
